[ 2013-11-05T10:08:01+08:00 ] / | INFO: Tag[ app_begin ] --START--
[ 2013-11-05T10:08:12+08:00 ] /article/delicacies.html | INFO: Tag[ view_end ] --END-- [ RunTime:0.001335s ]
[ 2013-11-05T10:08:13+08:00 ] /index.html | INFO: Tag[ route_check ] --START--
[ 2013-11-05T10:08:13+08:00 ] /index.html | INFO: Run CheckRoute Behavior [ RunTime:0.006926s ]
[ 2013-11-05T10:08:13+08:00 ] /index.html | INFO: Tag[ route_check ] --END-- [ RunTime:0.007257s ]
[ 2013-11-05T10:08:13+08:00 ] /index.html | INFO: Tag[ app_begin ] --START--
[ 2013-11-05T10:08:13+08:00 ] /index.html | INFO: Run ReadHtmlCache Behavior [ RunTime:0.004120s ]
[ 2013-11-05T10:08:13+08:00 ] /index.html | INFO: Tag[ app_begin ] --END-- [ RunTime:0.004372s ]
[ 2013-11-05T10:08:13+08:00 ] /index.html | SQL: SHOW COLUMNS FROM `indexmenu` [ RunTime:0.008450s ]
[ 2013-11-05T10:08:13+08:00 ] /index.html | SQL: SELECT * FROM `indexmenu` WHERE isdel=0 ORDER BY sort  [ RunTime:0.003940s ]
[ 2013-11-05T10:08:13+08:00 ] /index.html | INFO: Tag[ view_template ] --START--
[ 2013-11-05T10:08:13+08:00 ] /index.html | INFO: Run LocationTemplate Behavior [ RunTime:0.005560s ]
[ 2013-11-05T10:08:13+08:00 ] /index.html | INFO: Tag[ view_template ] --END-- [ RunTime:0.005789s ]
[ 2013-11-05T10:08:13+08:00 ] /index.html | INFO: Tag[ view_parse ] --START--
[ 2013-11-05T10:08:13+08:00 ] /index.html | NOTIC: [8] Undefined index:  uname 04b74bac16018df793b2b10a9602b31e.php 第 16 行.
[ 2013-11-05T10:08:13+08:00 ] /index.html | INFO: Run ParseTemplate Behavior [ RunTime:0.068303s ]
[ 2013-11-05T10:08:13+08:00 ] /index.html | INFO: Tag[ view_parse ] --END-- [ RunTime:0.068632s ]
[ 2013-11-05T10:08:13+08:00 ] /index.html | INFO: Tag[ view_filter ] --START--
[ 2013-11-05T10:08:13+08:00 ] /index.html | INFO: Run ContentReplace Behavior [ RunTime:0.003497s ]
[ 2013-11-05T10:08:13+08:00 ] /index.html | INFO: Run TokenBuild Behavior [ RunTime:0.003000s ]
[ 2013-11-05T10:08:13+08:00 ] /index.html | INFO: Run WriteHtmlCache Behavior [ RunTime:0.004317s ]
[ 2013-11-05T10:08:13+08:00 ] /index.html | INFO: Run ShowRuntime Behavior [ RunTime:0.003730s ]
[ 2013-11-05T10:08:13+08:00 ] /index.html | INFO: Tag[ view_filter ] --END-- [ RunTime:0.015361s ]
[ 2013-11-05T10:08:13+08:00 ] /index.html | SQL: SHOW COLUMNS FROM `news` [ RunTime:0.011127s ]
[ 2013-11-05T10:08:13+08:00 ] /index.html | SQL: SELECT `id`,`newtitle`,`count` FROM `news` ORDER BY count LIMIT 10   [ RunTime:0.030158s ]
[ 2013-11-05T10:08:13+08:00 ] /index.html | INFO: Tag[ view_template ] --START--
[ 2013-11-05T10:08:13+08:00 ] /index.html | INFO: Run LocationTemplate Behavior [ RunTime:0.007122s ]
[ 2013-11-05T10:08:13+08:00 ] /index.html | INFO: Tag[ view_template ] --END-- [ RunTime:-0.127586s ]
[ 2013-11-05T10:08:13+08:00 ] /index.html | INFO: Tag[ view_parse ] --START--
[ 2013-11-05T10:08:13+08:00 ] /index.html | INFO: Run ParseTemplate Behavior [ RunTime:0.016648s ]
[ 2013-11-05T10:08:13+08:00 ] /index.html | INFO: Tag[ view_parse ] --END-- [ RunTime:-0.066369s ]
[ 2013-11-05T10:08:13+08:00 ] /index.html | INFO: Tag[ view_filter ] --START--
[ 2013-11-05T10:08:13+08:00 ] /index.html | INFO: Run ContentReplace Behavior [ RunTime:0.000431s ]
[ 2013-11-05T10:08:13+08:00 ] /index.html | INFO: Run TokenBuild Behavior [ RunTime:0.000242s ]
[ 2013-11-05T10:08:13+08:00 ] /index.html | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000079s ]
[ 2013-11-05T10:08:13+08:00 ] /index.html | INFO: Run ShowRuntime Behavior [ RunTime:0.000483s ]
[ 2013-11-05T10:08:13+08:00 ] /index.html | INFO: Tag[ view_filter ] --END-- [ RunTime:-0.067905s ]
[ 2013-11-05T10:08:13+08:00 ] /index.html | INFO: Tag[ view_template ] --START--
[ 2013-11-05T10:08:13+08:00 ] /index.html | INFO: Run LocationTemplate Behavior [ RunTime:0.010385s ]
[ 2013-11-05T10:08:13+08:00 ] /index.html | INFO: Tag[ view_template ] --END-- [ RunTime:-0.154284s ]
[ 2013-11-05T10:08:13+08:00 ] /index.html | INFO: Tag[ view_parse ] --START--
[ 2013-11-05T10:08:13+08:00 ] /index.html | INFO: Run ParseTemplate Behavior [ RunTime:0.015284s ]
[ 2013-11-05T10:08:13+08:00 ] /index.html | INFO: Tag[ view_parse ] --END-- [ RunTime:-0.096297s ]
[ 2013-11-05T10:08:13+08:00 ] /index.html | INFO: Tag[ view_filter ] --START--
[ 2013-11-05T10:08:13+08:00 ] /index.html | INFO: Run ContentReplace Behavior [ RunTime:0.000263s ]
[ 2013-11-05T10:08:13+08:00 ] /index.html | INFO: Run TokenBuild Behavior [ RunTime:0.000225s ]
[ 2013-11-05T10:08:13+08:00 ] /index.html | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000070s ]
[ 2013-11-05T10:08:13+08:00 ] /index.html | INFO: Run ShowRuntime Behavior [ RunTime:0.000398s ]
[ 2013-11-05T10:08:13+08:00 ] /index.html | INFO: Tag[ view_filter ] --END-- [ RunTime:-0.096492s ]
[ 2013-11-05T10:08:13+08:00 ] /index.html | SQL: SELECT `id`,`newtitle`,`fstcreate` FROM `news` ORDER BY id LIMIT 10   [ RunTime:0.000984s ]
[ 2013-11-05T10:08:13+08:00 ] /index.html | SQL: SELECT `id`,`newtitle`,`fstcreate`,`count` FROM `news` ORDER BY count,id LIMIT 10   [ RunTime:0.019290s ]
[ 2013-11-05T10:08:13+08:00 ] /index.html | SQL: SELECT news.id,count(comment.type) as counts,news.newtitle FROM `news` left join comment on comment.type=news.id WHERE comment.isdel=1 GROUP BY comment.type ORDER BY counts desc  [ RunTime:0.001051s ]
[ 2013-11-05T10:08:13+08:00 ] /index.html | INFO: Tag[ view_template ] --START--
[ 2013-11-05T10:08:13+08:00 ] /index.html | INFO: Run LocationTemplate Behavior [ RunTime:0.003533s ]
[ 2013-11-05T10:08:13+08:00 ] /index.html | INFO: Tag[ view_template ] --END-- [ RunTime:-0.210745s ]
[ 2013-11-05T10:08:13+08:00 ] /index.html | INFO: Tag[ view_parse ] --START--
[ 2013-11-05T10:08:13+08:00 ] /index.html | INFO: Run ParseTemplate Behavior [ RunTime:0.033783s ]
[ 2013-11-05T10:08:13+08:00 ] /index.html | INFO: Tag[ view_parse ] --END-- [ RunTime:-0.145879s ]
[ 2013-11-05T10:08:13+08:00 ] /index.html | INFO: Tag[ view_filter ] --START--
[ 2013-11-05T10:08:13+08:00 ] /index.html | INFO: Run ContentReplace Behavior [ RunTime:0.000281s ]
[ 2013-11-05T10:08:13+08:00 ] /index.html | INFO: Run TokenBuild Behavior [ RunTime:0.000222s ]
[ 2013-11-05T10:08:13+08:00 ] /index.html | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000069s ]
[ 2013-11-05T10:08:13+08:00 ] /index.html | INFO: Run ShowRuntime Behavior [ RunTime:0.000392s ]
[ 2013-11-05T10:08:13+08:00 ] /index.html | INFO: Tag[ view_filter ] --END-- [ RunTime:-0.164535s ]
[ 2013-11-05T10:08:13+08:00 ] /index.html | SQL: SHOW COLUMNS FROM `newtype` [ RunTime:0.010872s ]
[ 2013-11-05T10:08:13+08:00 ] /index.html | SQL: SELECT * FROM `newtype` WHERE isdel=0   [ RunTime:0.002255s ]
[ 2013-11-05T10:08:13+08:00 ] /index.html | INFO: Tag[ view_template ] --START--
[ 2013-11-05T10:08:13+08:00 ] /index.html | INFO: Run LocationTemplate Behavior [ RunTime:0.009228s ]
[ 2013-11-05T10:08:13+08:00 ] /index.html | INFO: Tag[ view_template ] --END-- [ RunTime:-0.265168s ]
[ 2013-11-05T10:08:13+08:00 ] /index.html | INFO: Tag[ view_parse ] --START--
[ 2013-11-05T10:08:13+08:00 ] /index.html | INFO: Run ParseTemplate Behavior [ RunTime:0.018185s ]
[ 2013-11-05T10:08:13+08:00 ] /index.html | INFO: Tag[ view_parse ] --END-- [ RunTime:-0.206073s ]
[ 2013-11-05T10:08:13+08:00 ] /index.html | INFO: Tag[ view_filter ] --START--
[ 2013-11-05T10:08:13+08:00 ] /index.html | INFO: Run ContentReplace Behavior [ RunTime:0.000171s ]
[ 2013-11-05T10:08:13+08:00 ] /index.html | INFO: Run TokenBuild Behavior [ RunTime:0.000067s ]
[ 2013-11-05T10:08:13+08:00 ] /index.html | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000023s ]
[ 2013-11-05T10:08:13+08:00 ] /index.html | INFO: Run ShowRuntime Behavior [ RunTime:0.000119s ]
[ 2013-11-05T10:08:13+08:00 ] /index.html | INFO: Tag[ view_filter ] --END-- [ RunTime:-0.208960s ]
[ 2013-11-05T10:08:13+08:00 ] /index.html | SQL: SELECT COUNT(*) AS tp_count FROM `news` join newtype on newtype.id=news.newtype LIMIT 1   [ RunTime:0.004104s ]
[ 2013-11-05T10:08:13+08:00 ] /index.html | SQL: SELECT news.id,news.newtitle,news.author,news.fstcreate,news.newcontent,`count`,`typename`,`entypename`,`newimg` FROM `news` join newtype on newtype.id=news.newtype ORDER BY id desc  LIMIT 0,32   [ RunTime:0.001697s ]
[ 2013-11-05T10:08:13+08:00 ] /index.html | INFO: Tag[ view_template ] --START--
[ 2013-11-05T10:08:13+08:00 ] /index.html | INFO: Run LocationTemplate Behavior [ RunTime:0.001055s ]
[ 2013-11-05T10:08:13+08:00 ] /index.html | INFO: Tag[ view_template ] --END-- [ RunTime:-0.300881s ]
[ 2013-11-05T10:08:13+08:00 ] /index.html | INFO: Tag[ view_parse ] --START--
[ 2013-11-05T10:08:13+08:00 ] /index.html | INFO: Run ParseTemplate Behavior [ RunTime:0.011894s ]
[ 2013-11-05T10:08:13+08:00 ] /index.html | INFO: Tag[ view_parse ] --END-- [ RunTime:-0.233290s ]
[ 2013-11-05T10:08:13+08:00 ] /index.html | INFO: Tag[ view_filter ] --START--
[ 2013-11-05T10:08:13+08:00 ] /index.html | INFO: Run ContentReplace Behavior [ RunTime:0.000289s ]
[ 2013-11-05T10:08:13+08:00 ] /index.html | INFO: Run TokenBuild Behavior [ RunTime:0.000065s ]
[ 2013-11-05T10:08:13+08:00 ] /index.html | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000021s ]
[ 2013-11-05T10:08:13+08:00 ] /index.html | INFO: Run ShowRuntime Behavior [ RunTime:0.000149s ]
[ 2013-11-05T10:08:13+08:00 ] /index.html | INFO: Tag[ view_filter ] --END-- [ RunTime:-0.229826s ]
[ 2013-11-05T10:08:13+08:00 ] /index.html | INFO: Tag[ view_template ] --START--
[ 2013-11-05T10:08:13+08:00 ] /index.html | INFO: Run LocationTemplate Behavior [ RunTime:0.001051s ]
[ 2013-11-05T10:08:13+08:00 ] /index.html | INFO: Tag[ view_template ] --END-- [ RunTime:-0.314885s ]
[ 2013-11-05T10:08:13+08:00 ] /index.html | INFO: Tag[ view_parse ] --START--
[ 2013-11-05T10:08:13+08:00 ] /index.html | INFO: Run ParseTemplate Behavior [ RunTime:0.004062s ]
[ 2013-11-05T10:08:13+08:00 ] /index.html | INFO: Tag[ view_parse ] --END-- [ RunTime:-0.247240s ]
[ 2013-11-05T10:08:13+08:00 ] /index.html | INFO: Tag[ view_filter ] --START--
[ 2013-11-05T10:08:13+08:00 ] /index.html | INFO: Run ContentReplace Behavior [ RunTime:0.000095s ]
[ 2013-11-05T10:08:13+08:00 ] /index.html | INFO: Run TokenBuild Behavior [ RunTime:0.000071s ]
[ 2013-11-05T10:08:13+08:00 ] /index.html | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000025s ]
[ 2013-11-05T10:08:13+08:00 ] /index.html | INFO: Run ShowRuntime Behavior [ RunTime:0.000118s ]
[ 2013-11-05T10:08:13+08:00 ] /index.html | INFO: Tag[ view_filter ] --END-- [ RunTime:-0.235921s ]
[ 2013-11-05T10:08:13+08:00 ] /index.html | INFO: Tag[ view_template ] --START--
[ 2013-11-05T10:08:13+08:00 ] /index.html | INFO: Run LocationTemplate Behavior [ RunTime:0.000853s ]
[ 2013-11-05T10:08:13+08:00 ] /index.html | INFO: Tag[ view_template ] --END-- [ RunTime:-0.320783s ]
[ 2013-11-05T10:08:13+08:00 ] /index.html | INFO: Tag[ view_parse ] --START--
[ 2013-11-05T10:08:13+08:00 ] /index.html | INFO: Run ParseTemplate Behavior [ RunTime:0.004331s ]
[ 2013-11-05T10:08:13+08:00 ] /index.html | INFO: Tag[ view_parse ] --END-- [ RunTime:-0.252931s ]
[ 2013-11-05T10:08:13+08:00 ] /index.html | INFO: Tag[ view_filter ] --START--
[ 2013-11-05T10:08:13+08:00 ] /index.html | INFO: Run ContentReplace Behavior [ RunTime:0.000340s ]
[ 2013-11-05T10:08:13+08:00 ] /index.html | INFO: Run TokenBuild Behavior [ RunTime:0.000073s ]
[ 2013-11-05T10:08:13+08:00 ] /index.html | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000021s ]
[ 2013-11-05T10:08:13+08:00 ] /index.html | INFO: Run ShowRuntime Behavior [ RunTime:0.000194s ]
[ 2013-11-05T10:08:13+08:00 ] /index.html | INFO: Tag[ view_filter ] --END-- [ RunTime:-0.241908s ]
[ 2013-11-05T10:08:13+08:00 ] /index.html | INFO: Tag[ view_end ] --START--
[ 2013-11-05T10:08:13+08:00 ] /index.html | INFO: Run ShowPageTrace Behavior [ RunTime:0.001178s ]
[ 2013-11-05T10:08:13+08:00 ] /index.html | INFO: Tag[ view_end ] --END-- [ RunTime:0.001241s ]
[ 2013-11-05T10:08:15+08:00 ] /article/sports.html | INFO: Tag[ route_check ] --START--
[ 2013-11-05T10:08:15+08:00 ] /article/sports.html | INFO: Run CheckRoute Behavior [ RunTime:0.005702s ]
[ 2013-11-05T10:08:15+08:00 ] /article/sports.html | INFO: Tag[ route_check ] --END-- [ RunTime:0.006034s ]
[ 2013-11-05T10:08:15+08:00 ] /article/sports.html | INFO: Tag[ app_begin ] --START--
[ 2013-11-05T10:08:15+08:00 ] /article/sports.html | INFO: Run ReadHtmlCache Behavior [ RunTime:0.003605s ]
[ 2013-11-05T10:08:15+08:00 ] /article/sports.html | INFO: Tag[ app_begin ] --END-- [ RunTime:0.004442s ]
[ 2013-11-05T10:08:15+08:00 ] /article/sports.html | SQL: SHOW COLUMNS FROM `indexmenu` [ RunTime:0.009302s ]
[ 2013-11-05T10:08:15+08:00 ] /article/sports.html | SQL: SELECT * FROM `indexmenu` WHERE isdel=0 ORDER BY sort  [ RunTime:0.004069s ]
[ 2013-11-05T10:08:15+08:00 ] /article/sports.html | INFO: Tag[ view_template ] --START--
[ 2013-11-05T10:08:15+08:00 ] /article/sports.html | INFO: Run LocationTemplate Behavior [ RunTime:0.006364s ]
[ 2013-11-05T10:08:15+08:00 ] /article/sports.html | INFO: Tag[ view_template ] --END-- [ RunTime:0.006606s ]
[ 2013-11-05T10:08:15+08:00 ] /article/sports.html | INFO: Tag[ view_parse ] --START--
[ 2013-11-05T10:08:15+08:00 ] /article/sports.html | NOTIC: [8] Undefined index:  uname 04b74bac16018df793b2b10a9602b31e.php 第 16 行.
[ 2013-11-05T10:08:15+08:00 ] /article/sports.html | INFO: Run ParseTemplate Behavior [ RunTime:0.067024s ]
[ 2013-11-05T10:08:15+08:00 ] /article/sports.html | INFO: Tag[ view_parse ] --END-- [ RunTime:0.067259s ]
[ 2013-11-05T10:08:15+08:00 ] /article/sports.html | INFO: Tag[ view_filter ] --START--
[ 2013-11-05T10:08:15+08:00 ] /article/sports.html | INFO: Run ContentReplace Behavior [ RunTime:0.003152s ]
[ 2013-11-05T10:08:15+08:00 ] /article/sports.html | INFO: Run TokenBuild Behavior [ RunTime:0.002930s ]
[ 2013-11-05T10:08:15+08:00 ] /article/sports.html | INFO: Run WriteHtmlCache Behavior [ RunTime:0.002553s ]
[ 2013-11-05T10:08:15+08:00 ] /article/sports.html | INFO: Run ShowRuntime Behavior [ RunTime:0.005133s ]
[ 2013-11-05T10:08:15+08:00 ] /article/sports.html | INFO: Tag[ view_filter ] --END-- [ RunTime:0.014374s ]
[ 2013-11-05T10:08:15+08:00 ] /article/sports.html | SQL: SHOW COLUMNS FROM `news` [ RunTime:0.008594s ]
[ 2013-11-05T10:08:15+08:00 ] /article/sports.html | SQL: SELECT `id`,`newtitle`,`count` FROM `news` ORDER BY count LIMIT 10   [ RunTime:0.022644s ]
[ 2013-11-05T10:08:15+08:00 ] /article/sports.html | INFO: Tag[ view_template ] --START--
[ 2013-11-05T10:08:15+08:00 ] /article/sports.html | INFO: Run LocationTemplate Behavior [ RunTime:0.002785s ]
[ 2013-11-05T10:08:15+08:00 ] /article/sports.html | INFO: Tag[ view_template ] --END-- [ RunTime:-0.115661s ]
[ 2013-11-05T10:08:15+08:00 ] /article/sports.html | INFO: Tag[ view_parse ] --START--
[ 2013-11-05T10:08:15+08:00 ] /article/sports.html | INFO: Run ParseTemplate Behavior [ RunTime:0.014832s ]
[ 2013-11-05T10:08:15+08:00 ] /article/sports.html | INFO: Tag[ view_parse ] --END-- [ RunTime:-0.051388s ]
[ 2013-11-05T10:08:15+08:00 ] /article/sports.html | INFO: Tag[ view_filter ] --START--
[ 2013-11-05T10:08:15+08:00 ] /article/sports.html | INFO: Run ContentReplace Behavior [ RunTime:0.000402s ]
[ 2013-11-05T10:08:15+08:00 ] /article/sports.html | INFO: Run TokenBuild Behavior [ RunTime:0.000220s ]
[ 2013-11-05T10:08:15+08:00 ] /article/sports.html | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000066s ]
[ 2013-11-05T10:08:15+08:00 ] /article/sports.html | INFO: Run ShowRuntime Behavior [ RunTime:0.001497s ]
[ 2013-11-05T10:08:15+08:00 ] /article/sports.html | INFO: Tag[ view_filter ] --END-- [ RunTime:-0.052084s ]
[ 2013-11-05T10:08:15+08:00 ] /article/sports.html | INFO: Tag[ view_template ] --START--
[ 2013-11-05T10:08:15+08:00 ] /article/sports.html | INFO: Run LocationTemplate Behavior [ RunTime:0.002775s ]
[ 2013-11-05T10:08:15+08:00 ] /article/sports.html | INFO: Tag[ view_template ] --END-- [ RunTime:-0.136978s ]
[ 2013-11-05T10:08:15+08:00 ] /article/sports.html | INFO: Tag[ view_parse ] --START--
[ 2013-11-05T10:08:15+08:00 ] /article/sports.html | INFO: Run ParseTemplate Behavior [ RunTime:0.007715s ]
[ 2013-11-05T10:08:15+08:00 ] /article/sports.html | INFO: Tag[ view_parse ] --END-- [ RunTime:-0.072665s ]
[ 2013-11-05T10:08:15+08:00 ] /article/sports.html | INFO: Tag[ view_filter ] --START--
[ 2013-11-05T10:08:15+08:00 ] /article/sports.html | INFO: Run ContentReplace Behavior [ RunTime:0.000245s ]
[ 2013-11-05T10:08:15+08:00 ] /article/sports.html | INFO: Run TokenBuild Behavior [ RunTime:0.000223s ]
[ 2013-11-05T10:08:15+08:00 ] /article/sports.html | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000071s ]
[ 2013-11-05T10:08:15+08:00 ] /article/sports.html | INFO: Run ShowRuntime Behavior [ RunTime:0.000388s ]
[ 2013-11-05T10:08:15+08:00 ] /article/sports.html | INFO: Tag[ view_filter ] --END-- [ RunTime:-0.066304s ]
[ 2013-11-05T10:08:15+08:00 ] /article/sports.html | SQL: SELECT `id`,`newtitle`,`fstcreate` FROM `news` ORDER BY id LIMIT 10   [ RunTime:0.001049s ]
[ 2013-11-05T10:08:15+08:00 ] /article/sports.html | SQL: SELECT `id`,`newtitle`,`fstcreate`,`count` FROM `news` ORDER BY count,id LIMIT 10   [ RunTime:0.020549s ]
[ 2013-11-05T10:08:15+08:00 ] /article/sports.html | SQL: SELECT news.id,count(comment.type) as counts,news.newtitle FROM `news` left join comment on comment.type=news.id WHERE comment.isdel=1 GROUP BY comment.type ORDER BY counts desc  [ RunTime:0.001207s ]
[ 2013-11-05T10:08:15+08:00 ] /article/sports.html | INFO: Tag[ view_template ] --START--
[ 2013-11-05T10:08:15+08:00 ] /article/sports.html | INFO: Run LocationTemplate Behavior [ RunTime:0.002713s ]
[ 2013-11-05T10:08:15+08:00 ] /article/sports.html | INFO: Tag[ view_template ] --END-- [ RunTime:-0.175518s ]
[ 2013-11-05T10:08:15+08:00 ] /article/sports.html | INFO: Tag[ view_parse ] --START--
[ 2013-11-05T10:08:15+08:00 ] /article/sports.html | INFO: Run ParseTemplate Behavior [ RunTime:0.031764s ]
[ 2013-11-05T10:08:15+08:00 ] /article/sports.html | INFO: Tag[ view_parse ] --END-- [ RunTime:-0.111155s ]
[ 2013-11-05T10:08:15+08:00 ] /article/sports.html | INFO: Tag[ view_filter ] --START--
[ 2013-11-05T10:08:15+08:00 ] /article/sports.html | INFO: Run ContentReplace Behavior [ RunTime:0.000293s ]
[ 2013-11-05T10:08:15+08:00 ] /article/sports.html | INFO: Run TokenBuild Behavior [ RunTime:0.000219s ]
[ 2013-11-05T10:08:15+08:00 ] /article/sports.html | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000071s ]
[ 2013-11-05T10:08:15+08:00 ] /article/sports.html | INFO: Run ShowRuntime Behavior [ RunTime:0.000399s ]
[ 2013-11-05T10:08:15+08:00 ] /article/sports.html | INFO: Tag[ view_filter ] --END-- [ RunTime:-0.128814s ]
[ 2013-11-05T10:08:15+08:00 ] /article/sports.html | SQL: SHOW COLUMNS FROM `newtype` [ RunTime:0.007733s ]
[ 2013-11-05T10:08:15+08:00 ] /article/sports.html | SQL: SELECT * FROM `newtype` WHERE isdel=0   [ RunTime:0.003397s ]
[ 2013-11-05T10:08:15+08:00 ] /article/sports.html | INFO: Tag[ view_template ] --START--
[ 2013-11-05T10:08:15+08:00 ] /article/sports.html | INFO: Run LocationTemplate Behavior [ RunTime:0.003759s ]
[ 2013-11-05T10:08:15+08:00 ] /article/sports.html | INFO: Tag[ view_template ] --END-- [ RunTime:-0.225258s ]
[ 2013-11-05T10:08:15+08:00 ] /article/sports.html | INFO: Tag[ view_parse ] --START--
[ 2013-11-05T10:08:15+08:00 ] /article/sports.html | INFO: Run ParseTemplate Behavior [ RunTime:0.012217s ]
[ 2013-11-05T10:08:15+08:00 ] /article/sports.html | INFO: Tag[ view_parse ] --END-- [ RunTime:-0.162032s ]
[ 2013-11-05T10:08:15+08:00 ] /article/sports.html | INFO: Tag[ view_filter ] --START--
[ 2013-11-05T10:08:15+08:00 ] /article/sports.html | INFO: Run ContentReplace Behavior [ RunTime:0.000334s ]
[ 2013-11-05T10:08:15+08:00 ] /article/sports.html | INFO: Run TokenBuild Behavior [ RunTime:0.000238s ]
[ 2013-11-05T10:08:15+08:00 ] /article/sports.html | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000066s ]
[ 2013-11-05T10:08:15+08:00 ] /article/sports.html | INFO: Run ShowRuntime Behavior [ RunTime:0.000504s ]
[ 2013-11-05T10:08:15+08:00 ] /article/sports.html | INFO: Tag[ view_filter ] --END-- [ RunTime:-0.160122s ]
[ 2013-11-05T10:08:15+08:00 ] /article/sports.html | SQL: SELECT COUNT(*) AS tp_count FROM `news` join newtype on newtype.id=news.newtype WHERE ( `entypename` = 'sports' ) LIMIT 1   [ RunTime:0.017227s ]
[ 2013-11-05T10:08:15+08:00 ] /article/sports.html | SQL: SELECT news.id,news.newtitle,news.author,news.fstcreate,news.newcontent,`count`,`typename`,`entypename`,`newimg` FROM `news` join newtype on newtype.id=news.newtype WHERE ( `entypename` = 'sports' ) ORDER BY id desc  LIMIT 0,10   [ RunTime:0.003498s ]
[ 2013-11-05T10:08:15+08:00 ] /article/sports.html | INFO: Tag[ view_template ] --START--
[ 2013-11-05T10:08:15+08:00 ] /article/sports.html | INFO: Run LocationTemplate Behavior [ RunTime:0.002719s ]
[ 2013-11-05T10:08:15+08:00 ] /article/sports.html | INFO: Tag[ view_template ] --END-- [ RunTime:-0.270699s ]
[ 2013-11-05T10:08:15+08:00 ] /article/sports.html | INFO: Tag[ view_parse ] --START--
[ 2013-11-05T10:08:15+08:00 ] /article/sports.html | INFO: Run ParseTemplate Behavior [ RunTime:0.146080s ]
[ 2013-11-05T10:08:15+08:00 ] /article/sports.html | INFO: Tag[ view_parse ] --END-- [ RunTime:-0.206346s ]
[ 2013-11-05T10:08:15+08:00 ] /article/sports.html | INFO: Tag[ view_filter ] --START--
[ 2013-11-05T10:08:15+08:00 ] /article/sports.html | INFO: Run ContentReplace Behavior [ RunTime:0.000272s ]
[ 2013-11-05T10:08:15+08:00 ] /article/sports.html | INFO: Run TokenBuild Behavior [ RunTime:0.000115s ]
[ 2013-11-05T10:08:15+08:00 ] /article/sports.html | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000034s ]
[ 2013-11-05T10:08:15+08:00 ] /article/sports.html | INFO: Run ShowRuntime Behavior [ RunTime:0.000220s ]
[ 2013-11-05T10:08:15+08:00 ] /article/sports.html | INFO: Tag[ view_filter ] --END-- [ RunTime:-0.338156s ]
[ 2013-11-05T10:08:15+08:00 ] /article/sports.html | INFO: Tag[ view_template ] --START--
[ 2013-11-05T10:08:15+08:00 ] /article/sports.html | INFO: Run LocationTemplate Behavior [ RunTime:0.001523s ]
[ 2013-11-05T10:08:15+08:00 ] /article/sports.html | INFO: Tag[ view_template ] --END-- [ RunTime:-0.421119s ]
[ 2013-11-05T10:08:15+08:00 ] /article/sports.html | INFO: Tag[ view_parse ] --START--
[ 2013-11-05T10:08:15+08:00 ] /article/sports.html | INFO: Run ParseTemplate Behavior [ RunTime:0.007048s ]
[ 2013-11-05T10:08:15+08:00 ] /article/sports.html | INFO: Tag[ view_parse ] --END-- [ RunTime:-0.355378s ]
[ 2013-11-05T10:08:15+08:00 ] /article/sports.html | INFO: Tag[ view_filter ] --START--
[ 2013-11-05T10:08:15+08:00 ] /article/sports.html | INFO: Run ContentReplace Behavior [ RunTime:0.000216s ]
[ 2013-11-05T10:08:15+08:00 ] /article/sports.html | INFO: Run TokenBuild Behavior [ RunTime:0.000112s ]
[ 2013-11-05T10:08:15+08:00 ] /article/sports.html | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000034s ]
[ 2013-11-05T10:08:15+08:00 ] /article/sports.html | INFO: Run ShowRuntime Behavior [ RunTime:0.000198s ]
[ 2013-11-05T10:08:15+08:00 ] /article/sports.html | INFO: Tag[ view_filter ] --END-- [ RunTime:-0.348112s ]
[ 2013-11-05T10:08:15+08:00 ] /article/sports.html | INFO: Tag[ view_template ] --START--
[ 2013-11-05T10:08:15+08:00 ] /article/sports.html | INFO: Run LocationTemplate Behavior [ RunTime:0.001158s ]
[ 2013-11-05T10:08:15+08:00 ] /article/sports.html | INFO: Tag[ view_template ] --END-- [ RunTime:-0.431016s ]
[ 2013-11-05T10:08:15+08:00 ] /article/sports.html | INFO: Tag[ view_parse ] --START--
[ 2013-11-05T10:08:15+08:00 ] /article/sports.html | INFO: Run ParseTemplate Behavior [ RunTime:0.008044s ]
[ 2013-11-05T10:08:15+08:00 ] /article/sports.html | INFO: Tag[ view_parse ] --END-- [ RunTime:-0.364904s ]
[ 2013-11-05T10:08:15+08:00 ] /article/sports.html | INFO: Tag[ view_filter ] --START--
[ 2013-11-05T10:08:15+08:00 ] /article/sports.html | INFO: Run ContentReplace Behavior [ RunTime:0.000404s ]
