[ 2013-12-18T09:23:27+08:00 ] / | INFO: Tag[ app_begin ] --START--
[ 2013-12-18T09:23:45+08:00 ] / | SQL: SELECT `id`,`newtitle`,`count` FROM `news` ORDER BY count LIMIT 10   [ RunTime:0.003425s ]
[ 2013-12-18T09:23:45+08:00 ] / | INFO: Tag[ view_template ] --START--
[ 2013-12-18T09:23:45+08:00 ] / | INFO: Run LocationTemplate Behavior [ RunTime:0.002916s ]
[ 2013-12-18T09:23:45+08:00 ] / | INFO: Tag[ view_template ] --END-- [ RunTime:-0.076750s ]
[ 2013-12-18T09:23:45+08:00 ] / | INFO: Tag[ view_parse ] --START--
[ 2013-12-18T09:23:45+08:00 ] / | INFO: Run ParseTemplate Behavior [ RunTime:0.011885s ]
[ 2013-12-18T09:23:45+08:00 ] / | INFO: Tag[ view_parse ] --END-- [ RunTime:-0.027843s ]
[ 2013-12-18T09:23:45+08:00 ] / | INFO: Tag[ view_filter ] --START--
[ 2013-12-18T09:23:45+08:00 ] / | INFO: Run ContentReplace Behavior [ RunTime:0.000163s ]
[ 2013-12-18T09:23:45+08:00 ] / | INFO: Run TokenBuild Behavior [ RunTime:0.000180s ]
[ 2013-12-18T09:23:45+08:00 ] / | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000035s ]
[ 2013-12-18T09:23:45+08:00 ] / | INFO: Run ShowRuntime Behavior [ RunTime:0.000207s ]
[ 2013-12-18T09:23:45+08:00 ] / | INFO: Tag[ view_filter ] --END-- [ RunTime:-0.028829s ]
[ 2013-12-18T09:23:45+08:00 ] / | INFO: Tag[ view_template ] --START--
[ 2013-12-18T09:23:45+08:00 ] / | INFO: Run LocationTemplate Behavior [ RunTime:0.001745s ]
[ 2013-12-18T09:23:45+08:00 ] / | INFO: Tag[ view_template ] --END-- [ RunTime:-0.095063s ]
[ 2013-12-18T09:23:45+08:00 ] / | INFO: Tag[ view_parse ] --START--
[ 2013-12-18T09:23:45+08:00 ] / | INFO: Run ParseTemplate Behavior [ RunTime:0.006808s ]
[ 2013-12-18T09:23:45+08:00 ] / | INFO: Tag[ view_parse ] --END-- [ RunTime:-0.043073s ]
[ 2013-12-18T09:23:45+08:00 ] / | INFO: Tag[ view_filter ] --START--
[ 2013-12-18T09:23:45+08:00 ] / | INFO: Run ContentReplace Behavior [ RunTime:0.000242s ]
[ 2013-12-18T09:23:45+08:00 ] / | INFO: Run TokenBuild Behavior [ RunTime:0.000225s ]
[ 2013-12-18T09:23:45+08:00 ] / | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000107s ]
[ 2013-12-18T09:23:45+08:00 ] / | INFO: Run ShowRuntime Behavior [ RunTime:0.000390s ]
[ 2013-12-18T09:23:45+08:00 ] / | INFO: Tag[ view_filter ] --END-- [ RunTime:-0.039144s ]
[ 2013-12-18T09:23:45+08:00 ] / | SQL: SELECT `id`,`newtitle`,`fstcreate` FROM `news` ORDER BY id LIMIT 10   [ RunTime:0.000560s ]
[ 2013-12-18T09:23:45+08:00 ] / | SQL: SELECT `id`,`newtitle`,`fstcreate`,`count` FROM `news` ORDER BY count,id LIMIT 10   [ RunTime:0.000768s ]
[ 2013-12-18T09:23:45+08:00 ] / | SQL: SELECT news.id,count(comment.type) as counts,news.newtitle FROM `news` left join comment on comment.type=news.id WHERE comment.isdel=1 GROUP BY comment.type ORDER BY counts desc  [ RunTime:0.000960s ]
[ 2013-12-18T09:23:45+08:00 ] / | INFO: Tag[ view_template ] --START--
[ 2013-12-18T09:23:45+08:00 ] / | INFO: Run LocationTemplate Behavior [ RunTime:0.001068s ]
[ 2013-12-18T09:23:45+08:00 ] / | INFO: Tag[ view_template ] --END-- [ RunTime:-0.111249s ]
[ 2013-12-18T09:23:45+08:00 ] / | INFO: Tag[ view_parse ] --START--
[ 2013-12-18T09:23:45+08:00 ] / | INFO: Run ParseTemplate Behavior [ RunTime:0.009267s ]
[ 2013-12-18T09:23:45+08:00 ] / | INFO: Tag[ view_parse ] --END-- [ RunTime:-0.058303s ]
[ 2013-12-18T09:23:45+08:00 ] / | INFO: Tag[ view_filter ] --START--
[ 2013-12-18T09:23:45+08:00 ] / | INFO: Run ContentReplace Behavior [ RunTime:0.000176s ]
[ 2013-12-18T09:23:45+08:00 ] / | INFO: Run TokenBuild Behavior [ RunTime:0.000124s ]
[ 2013-12-18T09:23:45+08:00 ] / | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000037s ]
[ 2013-12-18T09:23:45+08:00 ] / | INFO: Run ShowRuntime Behavior [ RunTime:0.000212s ]
[ 2013-12-18T09:23:45+08:00 ] / | INFO: Tag[ view_filter ] --END-- [ RunTime:-0.056666s ]
[ 2013-12-18T09:23:45+08:00 ] / | SQL: SHOW COLUMNS FROM `newtype` [ RunTime:0.003733s ]
[ 2013-12-18T09:23:45+08:00 ] / | SQL: SELECT * FROM `newtype` WHERE isdel=0   [ RunTime:0.000785s ]
[ 2013-12-18T09:23:45+08:00 ] / | INFO: Tag[ view_template ] --START--
[ 2013-12-18T09:23:45+08:00 ] / | INFO: Run LocationTemplate Behavior [ RunTime:0.001523s ]
[ 2013-12-18T09:23:45+08:00 ] / | INFO: Tag[ view_template ] --END-- [ RunTime:-0.128306s ]
[ 2013-12-18T09:23:45+08:00 ] / | INFO: Tag[ view_parse ] --START--
[ 2013-12-18T09:23:45+08:00 ] / | INFO: Run ParseTemplate Behavior [ RunTime:0.004600s ]
[ 2013-12-18T09:23:45+08:00 ] / | INFO: Tag[ view_parse ] --END-- [ RunTime:-0.075869s ]
[ 2013-12-18T09:23:45+08:00 ] / | INFO: Tag[ view_filter ] --START--
[ 2013-12-18T09:23:45+08:00 ] / | INFO: Run ContentReplace Behavior [ RunTime:0.000144s ]
[ 2013-12-18T09:23:45+08:00 ] / | INFO: Run TokenBuild Behavior [ RunTime:0.000122s ]
[ 2013-12-18T09:23:45+08:00 ] / | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000034s ]
[ 2013-12-18T09:23:45+08:00 ] / | INFO: Run ShowRuntime Behavior [ RunTime:0.000235s ]
[ 2013-12-18T09:23:45+08:00 ] / | INFO: Tag[ view_filter ] --END-- [ RunTime:-0.069569s ]
[ 2013-12-18T09:23:45+08:00 ] / | SQL: SELECT COUNT(*) AS tp_count FROM `news` join newtype on newtype.id=news.newtype LIMIT 1   [ RunTime:0.001466s ]
[ 2013-12-18T09:23:45+08:00 ] / | SQL: SELECT news.id,news.newtitle,news.author,news.fstcreate,news.newcontent,`count`,`typename`,`entypename`,`newimg` FROM `news` join newtype on newtype.id=news.newtype ORDER BY id desc  LIMIT 0,32   [ RunTime:0.002380s ]
[ 2013-12-18T09:23:45+08:00 ] / | INFO: Tag[ view_template ] --START--
[ 2013-12-18T09:23:45+08:00 ] / | INFO: Run LocationTemplate Behavior [ RunTime:0.001172s ]
[ 2013-12-18T09:23:45+08:00 ] / | INFO: Tag[ view_template ] --END-- [ RunTime:-0.141141s ]
[ 2013-12-18T09:23:45+08:00 ] / | INFO: Tag[ view_parse ] --START--
[ 2013-12-18T09:23:45+08:00 ] / | INFO: Run ParseTemplate Behavior [ RunTime:0.011219s ]
[ 2013-12-18T09:23:45+08:00 ] / | INFO: Tag[ view_parse ] --END-- [ RunTime:-0.088316s ]
[ 2013-12-18T09:23:45+08:00 ] / | INFO: Tag[ view_filter ] --START--
[ 2013-12-18T09:23:45+08:00 ] / | INFO: Run ContentReplace Behavior [ RunTime:0.000296s ]
[ 2013-12-18T09:23:45+08:00 ] / | INFO: Run TokenBuild Behavior [ RunTime:0.000069s ]
[ 2013-12-18T09:23:45+08:00 ] / | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000022s ]
[ 2013-12-18T09:23:45+08:00 ] / | INFO: Run ShowRuntime Behavior [ RunTime:0.000152s ]
[ 2013-12-18T09:23:45+08:00 ] / | INFO: Tag[ view_filter ] --END-- [ RunTime:-0.088561s ]
[ 2013-12-18T09:23:45+08:00 ] / | INFO: Tag[ view_template ] --START--
[ 2013-12-18T09:23:45+08:00 ] / | INFO: Run LocationTemplate Behavior [ RunTime:0.001101s ]
[ 2013-12-18T09:23:45+08:00 ] / | INFO: Tag[ view_template ] --END-- [ RunTime:-0.154586s ]
[ 2013-12-18T09:23:45+08:00 ] / | INFO: Tag[ view_parse ] --START--
[ 2013-12-18T09:23:45+08:00 ] / | INFO: Run ParseTemplate Behavior [ RunTime:0.005354s ]
[ 2013-12-18T09:23:45+08:00 ] / | INFO: Tag[ view_parse ] --END-- [ RunTime:-0.101648s ]
[ 2013-12-18T09:23:45+08:00 ] / | INFO: Tag[ view_filter ] --START--
[ 2013-12-18T09:23:45+08:00 ] / | INFO: Run ContentReplace Behavior [ RunTime:0.000155s ]
[ 2013-12-18T09:23:45+08:00 ] / | INFO: Run TokenBuild Behavior [ RunTime:0.000117s ]
[ 2013-12-18T09:23:45+08:00 ] / | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000096s ]
[ 2013-12-18T09:23:45+08:00 ] / | INFO: Run ShowRuntime Behavior [ RunTime:0.000132s ]
[ 2013-12-18T09:23:45+08:00 ] / | INFO: Tag[ view_filter ] --END-- [ RunTime:-0.096069s ]
[ 2013-12-18T09:23:45+08:00 ] / | INFO: Tag[ view_template ] --START--
[ 2013-12-18T09:23:45+08:00 ] / | INFO: Run LocationTemplate Behavior [ RunTime:0.000869s ]
[ 2013-12-18T09:23:45+08:00 ] / | INFO: Tag[ view_template ] --END-- [ RunTime:-0.162213s ]
[ 2013-12-18T09:23:45+08:00 ] / | INFO: Tag[ view_parse ] --START--
[ 2013-12-18T09:23:45+08:00 ] / | INFO: Run ParseTemplate Behavior [ RunTime:0.006230s ]
[ 2013-12-18T09:23:45+08:00 ] / | INFO: Tag[ view_parse ] --END-- [ RunTime:-0.109036s ]
[ 2013-12-18T09:23:45+08:00 ] / | INFO: Tag[ view_filter ] --START--
[ 2013-12-18T09:23:45+08:00 ] / | INFO: Run ContentReplace Behavior [ RunTime:0.000438s ]
[ 2013-12-18T09:23:45+08:00 ] / | INFO: Run TokenBuild Behavior [ RunTime:0.000074s ]
[ 2013-12-18T09:23:45+08:00 ] / | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000022s ]
[ 2013-12-18T09:23:45+08:00 ] / | INFO: Run ShowRuntime Behavior [ RunTime:0.000197s ]
[ 2013-12-18T09:23:45+08:00 ] / | INFO: Tag[ view_filter ] --END-- [ RunTime:-0.104341s ]
[ 2013-12-18T09:23:45+08:00 ] / | INFO: Tag[ view_end ] --START--
[ 2013-12-18T09:23:45+08:00 ] / | INFO: Run ShowPageTrace Behavior [ RunTime:0.002333s ]
[ 2013-12-18T09:23:45+08:00 ] / | INFO: Tag[ view_end ] --END-- [ RunTime:0.002421s ]
[ 2013-12-18T09:23:48+08:00 ] / | INFO: Tag[ app_begin ] --START--
[ 2013-12-18T09:23:48+08:00 ] / | INFO: Run ReadHtmlCache Behavior [ RunTime:0.003020s ]
[ 2013-12-18T09:23:48+08:00 ] / | INFO: Tag[ app_begin ] --END-- [ RunTime:0.003253s ]
[ 2013-12-18T09:23:48+08:00 ] / | SQL: SHOW COLUMNS FROM `indexmenu` [ RunTime:0.003382s ]
[ 2013-12-18T09:23:48+08:00 ] / | SQL: SELECT * FROM `indexmenu` WHERE isdel=0 ORDER BY sort  [ RunTime:0.002205s ]
[ 2013-12-18T09:23:48+08:00 ] / | INFO: Tag[ view_template ] --START--
[ 2013-12-18T09:23:48+08:00 ] / | INFO: Run LocationTemplate Behavior [ RunTime:0.006864s ]
[ 2013-12-18T09:23:48+08:00 ] / | INFO: Tag[ view_template ] --END-- [ RunTime:0.007039s ]
[ 2013-12-18T09:23:48+08:00 ] / | INFO: Tag[ view_parse ] --START--
[ 2013-12-18T09:23:48+08:00 ] / | NOTIC: [8] Undefined index:  uname 04b74bac16018df793b2b10a9602b31e.php 第 16 行.
[ 2013-12-18T09:23:48+08:00 ] / | INFO: Run ParseTemplate Behavior [ RunTime:0.034534s ]
[ 2013-12-18T09:23:48+08:00 ] / | INFO: Tag[ view_parse ] --END-- [ RunTime:0.034640s ]
[ 2013-12-18T09:23:48+08:00 ] / | INFO: Tag[ view_filter ] --START--
[ 2013-12-18T09:23:48+08:00 ] / | INFO: Run ContentReplace Behavior [ RunTime:0.001527s ]
[ 2013-12-18T09:23:48+08:00 ] / | INFO: Run TokenBuild Behavior [ RunTime:0.002092s ]
[ 2013-12-18T09:23:48+08:00 ] / | INFO: Run WriteHtmlCache Behavior [ RunTime:0.001489s ]
[ 2013-12-18T09:23:48+08:00 ] / | INFO: Run ShowRuntime Behavior [ RunTime:0.001795s ]
[ 2013-12-18T09:23:48+08:00 ] / | INFO: Tag[ view_filter ] --END-- [ RunTime:0.007235s ]
[ 2013-12-18T09:23:48+08:00 ] / | SQL: SHOW COLUMNS FROM `news` [ RunTime:0.002710s ]
[ 2013-12-18T09:23:48+08:00 ] / | SQL: SELECT `id`,`newtitle`,`count` FROM `news` ORDER BY count LIMIT 10   [ RunTime:0.001375s ]
[ 2013-12-18T09:23:48+08:00 ] / | INFO: Tag[ view_template ] --START--
[ 2013-12-18T09:23:48+08:00 ] / | INFO: Run LocationTemplate Behavior [ RunTime:0.001530s ]
[ 2013-12-18T09:23:48+08:00 ] / | INFO: Tag[ view_template ] --END-- [ RunTime:-0.047197s ]
[ 2013-12-18T09:23:48+08:00 ] / | INFO: Tag[ view_parse ] --START--
[ 2013-12-18T09:23:48+08:00 ] / | INFO: Run ParseTemplate Behavior [ RunTime:0.006892s ]
[ 2013-12-18T09:23:48+08:00 ] / | INFO: Tag[ view_parse ] --END-- [ RunTime:-0.014115s ]
[ 2013-12-18T09:23:48+08:00 ] / | INFO: Tag[ view_filter ] --START--
[ 2013-12-18T09:23:48+08:00 ] / | INFO: Run ContentReplace Behavior [ RunTime:0.000164s ]
[ 2013-12-18T09:23:48+08:00 ] / | INFO: Run TokenBuild Behavior [ RunTime:0.000168s ]
[ 2013-12-18T09:23:48+08:00 ] / | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000035s ]
[ 2013-12-18T09:23:48+08:00 ] / | INFO: Run ShowRuntime Behavior [ RunTime:0.000208s ]
[ 2013-12-18T09:23:48+08:00 ] / | INFO: Tag[ view_filter ] --END-- [ RunTime:-0.013911s ]
[ 2013-12-18T09:23:48+08:00 ] / | INFO: Tag[ view_template ] --START--
[ 2013-12-18T09:23:48+08:00 ] / | INFO: Run LocationTemplate Behavior [ RunTime:0.001603s ]
[ 2013-12-18T09:23:48+08:00 ] / | INFO: Tag[ view_template ] --END-- [ RunTime:-0.056881s ]
[ 2013-12-18T09:23:48+08:00 ] / | INFO: Tag[ view_parse ] --START--
[ 2013-12-18T09:23:48+08:00 ] / | INFO: Run ParseTemplate Behavior [ RunTime:0.005268s ]
[ 2013-12-18T09:23:48+08:00 ] / | INFO: Tag[ view_parse ] --END-- [ RunTime:-0.023920s ]
[ 2013-12-18T09:23:48+08:00 ] / | INFO: Tag[ view_filter ] --START--
[ 2013-12-18T09:23:48+08:00 ] / | INFO: Run ContentReplace Behavior [ RunTime:0.000130s ]
[ 2013-12-18T09:23:48+08:00 ] / | INFO: Run TokenBuild Behavior [ RunTime:0.000065s ]
[ 2013-12-18T09:23:48+08:00 ] / | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000023s ]
[ 2013-12-18T09:23:48+08:00 ] / | INFO: Run ShowRuntime Behavior [ RunTime:0.000113s ]
[ 2013-12-18T09:23:48+08:00 ] / | INFO: Tag[ view_filter ] --END-- [ RunTime:-0.022184s ]
[ 2013-12-18T09:23:48+08:00 ] / | SQL: SELECT `id`,`newtitle`,`fstcreate` FROM `news` ORDER BY id LIMIT 10   [ RunTime:0.000481s ]
[ 2013-12-18T09:23:48+08:00 ] / | SQL: SELECT `id`,`newtitle`,`fstcreate`,`count` FROM `news` ORDER BY count,id LIMIT 10   [ RunTime:0.000781s ]
[ 2013-12-18T09:23:48+08:00 ] / | SQL: SELECT news.id,count(comment.type) as counts,news.newtitle FROM `news` left join comment on comment.type=news.id WHERE comment.isdel=1 GROUP BY comment.type ORDER BY counts desc  [ RunTime:0.000591s ]
[ 2013-12-18T09:23:48+08:00 ] / | INFO: Tag[ view_template ] --START--
[ 2013-12-18T09:23:48+08:00 ] / | INFO: Run LocationTemplate Behavior [ RunTime:0.001113s ]
[ 2013-12-18T09:23:48+08:00 ] / | INFO: Tag[ view_template ] --END-- [ RunTime:-0.067817s ]
[ 2013-12-18T09:23:48+08:00 ] / | INFO: Tag[ view_parse ] --START--
[ 2013-12-18T09:23:48+08:00 ] / | INFO: Run ParseTemplate Behavior [ RunTime:0.008564s ]
[ 2013-12-18T09:23:48+08:00 ] / | INFO: Tag[ view_parse ] --END-- [ RunTime:-0.034875s ]
[ 2013-12-18T09:23:48+08:00 ] / | INFO: Tag[ view_filter ] --START--
[ 2013-12-18T09:23:48+08:00 ] / | INFO: Run ContentReplace Behavior [ RunTime:0.000099s ]
[ 2013-12-18T09:23:48+08:00 ] / | INFO: Run TokenBuild Behavior [ RunTime:0.000069s ]
[ 2013-12-18T09:23:48+08:00 ] / | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000020s ]
[ 2013-12-18T09:23:48+08:00 ] / | INFO: Run ShowRuntime Behavior [ RunTime:0.000120s ]
[ 2013-12-18T09:23:48+08:00 ] / | INFO: Tag[ view_filter ] --END-- [ RunTime:-0.036279s ]
[ 2013-12-18T09:23:48+08:00 ] / | SQL: SHOW COLUMNS FROM `newtype` [ RunTime:0.002535s ]
[ 2013-12-18T09:23:48+08:00 ] / | SQL: SELECT * FROM `newtype` WHERE isdel=0   [ RunTime:0.001434s ]
[ 2013-12-18T09:23:48+08:00 ] / | INFO: Tag[ view_template ] --START--
[ 2013-12-18T09:23:48+08:00 ] / | INFO: Run LocationTemplate Behavior [ RunTime:0.001300s ]
[ 2013-12-18T09:23:48+08:00 ] / | INFO: Tag[ view_template ] --END-- [ RunTime:-0.083453s ]
[ 2013-12-18T09:23:48+08:00 ] / | INFO: Tag[ view_parse ] --START--
[ 2013-12-18T09:23:48+08:00 ] / | INFO: Run ParseTemplate Behavior [ RunTime:0.003787s ]
[ 2013-12-18T09:23:48+08:00 ] / | INFO: Tag[ view_parse ] --END-- [ RunTime:-0.050137s ]
[ 2013-12-18T09:23:48+08:00 ] / | INFO: Tag[ view_filter ] --START--
[ 2013-12-18T09:23:48+08:00 ] / | INFO: Run ContentReplace Behavior [ RunTime:0.000084s ]
[ 2013-12-18T09:23:48+08:00 ] / | INFO: Run TokenBuild Behavior [ RunTime:0.000070s ]
[ 2013-12-18T09:23:48+08:00 ] / | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000021s ]
[ 2013-12-18T09:23:48+08:00 ] / | INFO: Run ShowRuntime Behavior [ RunTime:0.000117s ]
[ 2013-12-18T09:23:48+08:00 ] / | INFO: Tag[ view_filter ] --END-- [ RunTime:-0.046767s ]
[ 2013-12-18T09:23:48+08:00 ] / | SQL: SELECT COUNT(*) AS tp_count FROM `news` join newtype on newtype.id=news.newtype LIMIT 1   [ RunTime:0.000667s ]
[ 2013-12-18T09:23:48+08:00 ] / | SQL: SELECT news.id,news.newtitle,news.author,news.fstcreate,news.newcontent,`count`,`typename`,`entypename`,`newimg` FROM `news` join newtype on newtype.id=news.newtype ORDER BY id desc  LIMIT 0,32   [ RunTime:0.002037s ]
[ 2013-12-18T09:23:48+08:00 ] / | INFO: Tag[ view_template ] --START--
[ 2013-12-18T09:23:48+08:00 ] / | INFO: Run LocationTemplate Behavior [ RunTime:0.001105s ]
[ 2013-12-18T09:23:48+08:00 ] / | INFO: Tag[ view_template ] --END-- [ RunTime:-0.093190s ]
[ 2013-12-18T09:23:48+08:00 ] / | INFO: Tag[ view_parse ] --START--
[ 2013-12-18T09:23:48+08:00 ] / | INFO: Run ParseTemplate Behavior [ RunTime:0.010999s ]
[ 2013-12-18T09:23:48+08:00 ] / | INFO: Tag[ view_parse ] --END-- [ RunTime:-0.059689s ]
[ 2013-12-18T09:23:48+08:00 ] / | INFO: Tag[ view_filter ] --START--
[ 2013-12-18T09:23:48+08:00 ] / | INFO: Run ContentReplace Behavior [ RunTime:0.000419s ]
[ 2013-12-18T09:23:48+08:00 ] / | INFO: Run TokenBuild Behavior [ RunTime:0.000068s ]
[ 2013-12-18T09:23:48+08:00 ] / | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000021s ]
[ 2013-12-18T09:23:48+08:00 ] / | INFO: Run ShowRuntime Behavior [ RunTime:0.000333s ]
[ 2013-12-18T09:23:48+08:00 ] / | INFO: Tag[ view_filter ] --END-- [ RunTime:-0.063621s ]
[ 2013-12-18T09:23:48+08:00 ] / | INFO: Tag[ view_template ] --START--
[ 2013-12-18T09:23:48+08:00 ] / | INFO: Run LocationTemplate Behavior [ RunTime:0.001049s ]
[ 2013-12-18T09:23:48+08:00 ] / | INFO: Tag[ view_template ] --END-- [ RunTime:-0.106819s ]
[ 2013-12-18T09:23:48+08:00 ] / | INFO: Tag[ view_parse ] --START--
[ 2013-12-18T09:23:48+08:00 ] / | INFO: Run ParseTemplate Behavior [ RunTime:0.003687s ]
[ 2013-12-18T09:23:48+08:00 ] / | INFO: Tag[ view_parse ] --END-- [ RunTime:-0.073229s ]
[ 2013-12-18T09:23:48+08:00 ] / | INFO: Tag[ view_filter ] --START--
[ 2013-12-18T09:23:48+08:00 ] / | INFO: Run ContentReplace Behavior [ RunTime:0.000095s ]
[ 2013-12-18T09:23:48+08:00 ] / | INFO: Run TokenBuild Behavior [ RunTime:0.000070s ]
[ 2013-12-18T09:23:48+08:00 ] / | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000022s ]
[ 2013-12-18T09:23:48+08:00 ] / | INFO: Run ShowRuntime Behavior [ RunTime:0.000119s ]
[ 2013-12-18T09:23:48+08:00 ] / | INFO: Tag[ view_filter ] --END-- [ RunTime:-0.069753s ]
[ 2013-12-18T09:23:48+08:00 ] / | INFO: Tag[ view_template ] --START--
[ 2013-12-18T09:23:48+08:00 ] / | INFO: Run LocationTemplate Behavior [ RunTime:0.000777s ]
[ 2013-12-18T09:23:48+08:00 ] / | INFO: Tag[ view_template ] --END-- [ RunTime:-0.112329s ]
[ 2013-12-18T09:23:48+08:00 ] / | INFO: Tag[ view_parse ] --START--
[ 2013-12-18T09:23:48+08:00 ] / | INFO: Run ParseTemplate Behavior [ RunTime:0.004251s ]
[ 2013-12-18T09:23:48+08:00 ] / | INFO: Tag[ view_parse ] --END-- [ RunTime:-0.078462s ]
[ 2013-12-18T09:23:48+08:00 ] / | INFO: Tag[ view_filter ] --START--
[ 2013-12-18T09:23:48+08:00 ] / | INFO: Run ContentReplace Behavior [ RunTime:0.000358s ]
[ 2013-12-18T09:23:48+08:00 ] / | INFO: Run TokenBuild Behavior [ RunTime:0.000070s ]
[ 2013-12-18T09:23:48+08:00 ] / | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000021s ]
[ 2013-12-18T09:23:48+08:00 ] / | INFO: Run ShowRuntime Behavior [ RunTime:0.000180s ]
[ 2013-12-18T09:23:48+08:00 ] / | INFO: Tag[ view_filter ] --END-- [ RunTime:-0.075587s ]
[ 2013-12-18T09:23:48+08:00 ] / | INFO: Tag[ view_end ] --START--
[ 2013-12-18T09:23:48+08:00 ] / | INFO: Run ShowPageTrace Behavior [ RunTime:0.001403s ]
[ 2013-12-18T09:23:48+08:00 ] / | INFO: Tag[ view_end ] --END-- [ RunTime:0.001494s ]
[ 2013-12-18T09:24:10+08:00 ] / | INFO: Tag[ app_begin ] --START--
[ 2013-12-18T09:24:10+08:00 ] / | INFO: Run ReadHtmlCache Behavior [ RunTime:0.003738s ]
[ 2013-12-18T09:24:10+08:00 ] / | INFO: Tag[ app_begin ] --END-- [ RunTime:0.004045s ]
[ 2013-12-18T09:24:10+08:00 ] / | SQL: SHOW COLUMNS FROM `indexmenu` [ RunTime:0.006788s ]
[ 2013-12-18T09:24:10+08:00 ] / | SQL: SELECT * FROM `indexmenu` WHERE isdel=0 ORDER BY sort  [ RunTime:0.001782s ]
[ 2013-12-18T09:24:10+08:00 ] / | INFO: Tag[ view_template ] --START--
[ 2013-12-18T09:24:10+08:00 ] / | INFO: Run LocationTemplate Behavior [ RunTime:0.005576s ]
[ 2013-12-18T09:24:10+08:00 ] / | INFO: Tag[ view_template ] --END-- [ RunTime:0.005803s ]
[ 2013-12-18T09:24:10+08:00 ] / | INFO: Tag[ view_parse ] --START--
[ 2013-12-18T09:24:10+08:00 ] / | NOTIC: [8] Undefined index:  uname 04b74bac16018df793b2b10a9602b31e.php 第 16 行.
[ 2013-12-18T09:24:10+08:00 ] / | INFO: Run ParseTemplate Behavior [ RunTime:0.065435s ]
[ 2013-12-18T09:24:10+08:00 ] / | INFO: Tag[ view_parse ] --END-- [ RunTime:0.065673s ]
[ 2013-12-18T09:24:10+08:00 ] / | INFO: Tag[ view_filter ] --START--
[ 2013-12-18T09:24:10+08:00 ] / | INFO: Run ContentReplace Behavior [ RunTime:0.003781s ]
[ 2013-12-18T09:24:10+08:00 ] / | INFO: Run TokenBuild Behavior [ RunTime:0.003314s ]
[ 2013-12-18T09:24:10+08:00 ] / | INFO: Run WriteHtmlCache Behavior [ RunTime:0.003055s ]
[ 2013-12-18T09:24:10+08:00 ] / | INFO: Run ShowRuntime Behavior [ RunTime:0.003414s ]
[ 2013-12-18T09:24:10+08:00 ] / | INFO: Tag[ view_filter ] --END-- [ RunTime:0.014227s ]
[ 2013-12-18T09:24:10+08:00 ] / | SQL: SHOW COLUMNS FROM `news` [ RunTime:0.005961s ]
[ 2013-12-18T09:24:10+08:00 ] / | SQL: SELECT `id`,`newtitle`,`count` FROM `news` ORDER BY count LIMIT 10   [ RunTime:0.002144s ]
[ 2013-12-18T09:24:10+08:00 ] / | INFO: Tag[ view_template ] --START--
[ 2013-12-18T09:24:10+08:00 ] / | INFO: Run LocationTemplate Behavior [ RunTime:0.001573s ]
[ 2013-12-18T09:24:10+08:00 ] / | INFO: Tag[ view_template ] --END-- [ RunTime:-0.089625s ]
[ 2013-12-18T09:24:10+08:00 ] / | INFO: Tag[ view_parse ] --START--
[ 2013-12-18T09:24:10+08:00 ] / | INFO: Run ParseTemplate Behavior [ RunTime:0.010949s ]
[ 2013-12-18T09:24:10+08:00 ] / | INFO: Tag[ view_parse ] --END-- [ RunTime:-0.025643s ]
[ 2013-12-18T09:24:10+08:00 ] / | INFO: Tag[ view_filter ] --START--
[ 2013-12-18T09:24:10+08:00 ] / | INFO: Run ContentReplace Behavior [ RunTime:0.000307s ]
[ 2013-12-18T09:24:10+08:00 ] / | INFO: Run TokenBuild Behavior [ RunTime:0.000219s ]
[ 2013-12-18T09:24:10+08:00 ] / | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000066s ]
[ 2013-12-18T09:24:10+08:00 ] / | INFO: Run ShowRuntime Behavior [ RunTime:0.000392s ]
[ 2013-12-18T09:24:10+08:00 ] / | INFO: Tag[ view_filter ] --END-- [ RunTime:-0.022574s ]
[ 2013-12-18T09:24:10+08:00 ] / | INFO: Tag[ view_template ] --START--
[ 2013-12-18T09:24:10+08:00 ] / | INFO: Run LocationTemplate Behavior [ RunTime:0.002710s ]
[ 2013-12-18T09:24:10+08:00 ] / | INFO: Tag[ view_template ] --END-- [ RunTime:-0.104449s ]
[ 2013-12-18T09:24:10+08:00 ] / | INFO: Tag[ view_parse ] --START--
[ 2013-12-18T09:24:10+08:00 ] / | INFO: Run ParseTemplate Behavior [ RunTime:0.006308s ]
[ 2013-12-18T09:24:10+08:00 ] / | INFO: Tag[ view_parse ] --END-- [ RunTime:-0.041663s ]
